"SDRs per currency unit for the period  January 01, 1994 - November 10, 2023",,,,,,,,,,,
,,,,,,,,,,,
Date,Canadian dollar (CAD),Indian rupee (INR),Japanese yen (JPY),Kuwaiti dinar (KWD),Malaysian ringgit (MYR),New Zealand dollar (NZD),Singapore dollar (SGD),Thai baht (THB),U.A.E. dirham (AED),U.K. pound (GBP),U.S. dollar (USD)
4-Jul-2001,0.532105,0.0170667,0.00645792,2.60975,0.211582,0.328881,0.440965,0.0176815,0.218927,1.12827,0.804011
5-Jul-2001,0.533535,0.0170928,0.00642411,2.6135,0.211996,0.327832,0.441247,,0.219356,1.13209,0.805584
6-Jul-2001,0.530991,0.0171156,0.0064175,,0.212368,0.325261,0.442071,0.0177355,0.219741,1.13053,0.807
9-Jul-2001,0.52895,0.0170644,0.00640849,2.61195,0.211733,0.325817,0.44029,0.017698,0.219084,1.13093,0.804586
10-Jul-2001,0.527326,0.0170084,0.00637359,2.60393,0.211083,0.32618,0.437526,0.0176359,0.218411,1.13066,0.802116
11-Jul-2001,0.524001,0.0169422,0.0063589,2.59549,0.210262,0.324832,0.435658,0.0175469,0.217562,1.1317,0.798996
12-Jul-2001,0.524312,0.0169807,0.00645567,2.60494,0.210829,0.324105,0.436593,,0.218148,1.12754,0.801149
13-Jul-2001,0.520305,0.0169827,0.00644852,,0.210765,0.325448,0.436342,0.0175649,0.218082,1.12399,0.800906
16-Jul-2001,0.520607,0.016997,0.00641366,2.60447,0.210942,0.326523,0.436281,,0.218265,1.12253,0.801579
17-Jul-2001,0.521418,0.0170373,0.00640207,2.60768,0.211353,0.326276,0.43725,0.0175554,0.21869,1.12335,0.80314
18-Jul-2001,0.520601,0.0169629,0.00638022,2.59734,0.210296,0.325842,0.436441,0.0174679,0.217596,1.12588,0.799123
19-Jul-2001,0.515334,0.0168467,0.00640719,2.58817,0.209077,0.328323,0.434385,0.0173712,0.216335,1.12595,0.794491
20-Jul-2001,0.513605,0.0168382,,,0.208794,0.328197,0.434987,0.0173607,0.216043,1.13562,0.793417
23-Jul-2001,0.515053,0.0168799,0.0064391,2.59247,0.209356,0.326494,0.436133,0.0173777,0.216624,1.13247,0.795551
24-Jul-2001,0.51722,0.0168796,0.00639756,,0.209352,0.325971,0.43658,0.0173926,0.21662,1.12847,0.795536
25-Jul-2001,0.51649,0.0168492,0.00638603,2.58733,0.208974,0.32721,0.436896,0.0173677,0.21623,1.13088,0.794103
26-Jul-2001,0.516906,0.0168082,0.00641842,2.58554,0.208599,0.327097,0.437652,0.017352,0.215841,1.13353,0.792675
27-Jul-2001,0.517094,0.0168264,0.00641238,,0.208824,0.326816,0.439971,0.0173852,0.216074,1.13126,0.793532
30-Jul-2001,0.519678,0.0168692,0.00637956,2.59069,0.209266,0.327429,0.44203,0.0174091,0.216532,1.13262,0.795212
31-Jul-2001,0.519145,0.0168458,0.00636576,2.5882,0.209065,0.326319,0.440992,0.0173741,0.216323,1.13264,0.794447
1-Aug-2001,0.516191,0.0168208,0.00635229,2.58407,0.208623,0.327848,0.439571,0.0173267,0.215865,1.13469,0.792766
2-Aug-2001,0.513872,0.0168077,0.00636639,2.58327,0.208416,0.331324,0.441091,0.017341,0.215651,1.13594,0.791979
3-Aug-2001,0.516136,0.0168188,0.006391,,0.208464,0.333779,0.445487,0.0174075,0.215702,1.13232,0.792165
6-Aug-2001,,0.0168199,0.00639362,2.58514,0.208567,0.330772,0.445079,0.0174775,0.215807,1.12867,0.792553
7-Aug-2001,0.517911,0.0168643,0.00641224,2.59015,0.209073,0.333561,0.445359,0.0174629,0.216331,1.1249,0.794476
8-Aug-2001,0.517894,,0.00643028,2.58905,0.208984,0.333102,0.446999,0.0174624,0.216239,1.12387,0.794139
9-Aug-2001,0.513849,0.0167748,0.00640293,2.57804,0.208095,0.33556,,0.017405,0.21532,1.12344,0.790762
10-Aug-2001,0.511349,0.0167143,0.00644765,,0.207258,0.334997,0.447057,0.0173943,0.214453,1.12238,0.78758
13-Aug-2001,0.510677,0.016675,0.00643775,2.56706,0.20677,0.334288,0.446309,,0.213949,1.1184,0.785727
14-Aug-2001,0.511213,0.0167186,0.00640471,2.57377,0.20731,0.336342,0.448621,0.0175187,0.214508,1.11896,0.787779
15-Aug-2001,0.510804,,0.00643079,2.55477,0.205531,0.336033,0.444949,0.0174261,0.212667,1.12201,0.781019
16-Aug-2001,0.508129,0.016511,0.00649141,2.55047,0.204736,0.338545,0.444823,0.0174037,0.211844,1.12662,0.777996
17-Aug-2001,0.505383,0.0165341,0.00648025,,0.205066,0.337065,0.445464,0.0174325,0.212185,1.1257,0.77925
20-Aug-2001,0.504254,0.0165378,0.00647095,2.55516,0.205112,0.34322,0.443334,0.0173422,0.212233,1.1258,0.779426
21-Aug-2001,0.502978,,0.00644717,2.55221,0.205003,0.340545,0.444211,0.0173953,0.21212,1.12902,0.779012
22-Aug-2001,0.502725,,0.00647751,2.54512,0.204212,0.343421,0.442724,0.0173879,0.211302,1.13041,0.776006
23-Aug-2001,0.505998,0.016562,0.00647905,2.55769,0.205369,0.343572,0.44404,0.0174672,0.212499,1.12745,0.780401
24-Aug-2001,0.506367,0.0165601,0.00651889,,0.205345,0.344546,0.445358,0.0175718,0.212474,1.12474,0.780311
27-Aug-2001,0.506015,0.0165579,0.00649069,2.5576,0.205362,0.342585,0.446695,0.0176145,0.212492,,0.780376
28-Aug-2001,0.508025,0.0165941,0.00650653,2.56427,0.205897,0.341796,0.447834,0.017696,0.213046,1.1255,0.78241
29-Aug-2001,0.503539,0.0165175,0.00649268,2.55136,0.204861,0.343579,0.444562,0.0175894,0.211973,1.134,0.778472
30-Aug-2001,0.504259,0.0165398,0.00651638,2.55534,0.20518,0.343256,0.445254,0.0175866,0.212304,1.13327,0.779685
31-Aug-2001,0.501558,0.0164636,0.00652594,,0.204279,0.343767,0.446307,0.0176007,0.211371,1.13334,0.776261
3-Sep-2001,,0.0165314,0.00653901,2.5545,0.205032,0.340204,0.447515,0.0176752,0.212151,1.13362,0.779123
4-Sep-2001,0.503985,0.0165943,0.0065819,2.56586,0.205944,0.341561,0.449453,0.0177659,0.213094,1.13327,0.782588
5-Sep-2001,0.503493,0.016656,0.00655949,2.56917,0.20671,0.338197,0.44937,0.0177326,0.213887,1.13638,0.785499
6-Sep-2001,0.504881,0.0166838,0.00648646,2.57345,0.207054,0.339468,0.448886,0.0176862,0.214243,1.14276,0.786807
7-Sep-2001,0.500376,0.0166125,0.00648298,,0.206432,0.339153,0.447995,0.0177086,0.213598,1.14034,0.78444
10-Sep-2001,0.498519,0.0165055,0.00650047,2.55796,0.205363,0.33732,0.446672,0.0175205,0.212493,1.14419,0.780381
11-Sep-2001,,0.0165376,0.00645319,2.56843,0.206502,0.337385,0.447816,0.0175416,0.213671,1.14293,0.784708
12-Sep-2001,0.499908,0.0164338,0.00653084,2.55124,0.20512,0.333334,0.448401,,0.212241,1.14253,0.779456
13-Sep-2001,0.496775,0.0163913,0.00650996,2.55054,0.205064,0.330282,0.447583,0.0175469,0.212183,1.1433,0.779242
14-Sep-2001,0.495648,0.0162545,0.00651548,,0.204037,0.328706,0.445906,0.0175246,0.211121,1.14262,0.775342
17-Sep-2001,0.491456,0.0160034,0.00654261,2.53018,0.202907,0.32303,0.445048,0.0175122,0.209951,1.13405,0.771046
18-Sep-2001,0.491783,0.0160869,0.00655487,2.53334,0.203287,0.316297,0.444421,0.0174819,0.210345,1.13379,0.772492
19-Sep-2001,0.491437,0.0161008,0.0065468,2.53386,0.203209,0.317102,0.443408,0.0174685,0.210264,1.1308,0.772195
20-Sep-2001,0.491925,0.016073,0.00657253,2.53477,0.203282,0.318142,0.442473,0.0174447,0.210339,1.13244,0.77247
21-Sep-2001,0.49268,0.0161165,0.006602,,0.203619,0.317355,0.444968,0.0175089,0.210689,1.12651,0.773754
24-Sep-2001,0.494157,0.0161784,,2.54448,0.204061,0.310444,0.442219,0.0174816,0.211145,1.13221,0.775431
25-Sep-2001,0.492929,0.0161689,0.00660264,,0.203813,0.31363,0.438233,0.017418,0.210889,1.13269,0.77449
26-Sep-2001,0.491516,0.0161467,0.00659084,2.53935,0.203449,0.314924,0.437722,0.017415,0.210512,1.14072,0.773105
27-Sep-2001,0.490691,0.0161819,0.00654241,2.54541,0.203934,0.311258,0.438369,0.0174668,0.211014,1.14266,0.774949
28-Sep-2001,0.491317,0.0162096,0.00650285,,0.204155,0.313148,0.439516,0.0174566,0.211243,1.14057,0.77579
1-Oct-2001,0.492498,0.0162238,0.00649357,2.55036,0.204633,0.314036,0.440121,0.0174727,0.211737,1.14953,0.777605
2-Oct-2001,0.49555,,0.00646502,2.55126,0.204584,0.316021,0.437761,0.0174032,0.211687,1.1491,0.777419
3-Oct-2001,0.495609,0.0162044,0.00642816,2.55042,0.204517,0.316189,0.436977,0.0173746,0.211617,1.14228,0.777164
4-Oct-2001,0.496639,0.0162195,0.00646353,2.55279,0.204707,0.316794,0.437974,0.0174371,0.211814,1.14559,0.777886
5-Oct-2001,0.497364,0.0161843,0.0064455,,0.20439,0.319256,0.435849,0.0173747,0.211486,1.14833,0.776683
8-Oct-2001,,0.0160958,,2.54584,0.204036,0.321959,0.432111,0.0173198,0.21112,1.14238,0.775337
9-Oct-2001,0.496207,0.0161113,0.00646599,2.54776,0.204189,,0.432387,0.0173196,0.211278,1.14029,0.775919
10-Oct-2001,0.497104,0.0162174,0.00646812,2.55577,0.205108,0.320688,0.432213,0.0174228,0.212228,1.13045,0.779409
11-Oct-2001,0.498363,0.0162738,0.00650007,2.56273,0.205693,0.321759,0.429988,0.0174507,0.212834,1.13391,0.781633
12-Oct-2001,0.499968,0.0162948,0.00645183,,0.206,0.324979,0.430512,0.017501,0.213152,1.13232,0.7828
15-Oct-2001,0.500807,0.0162509,0.00644534,2.55689,0.205318,0.328741,0.428662,,0.212446,1.13177,0.780208
16-Oct-2001,0.501453,0.0163035,0.00648629,2.56675,0.20611,0.328051,0.43267,0.0175558,0.213266,1.13089,0.783219
17-Oct-2001,0.499403,0.0163224,0.00644172,2.56538,0.206135,0.329814,0.429801,0.0175015,0.213291,1.13275,0.783313
18-Oct-2001,0.497065,0.0163169,0.00647417,,0.206151,0.327176,0.432063,0.0175189,0.213308,1.1301,0.783374
19-Oct-2001,0.4975,0.0163189,0.00646833,,0.206306,0.325932,0.431222,0.0175222,0.213468,1.13,0.783961
22-Oct-2001,0.497755,0.0163566,0.00646855,2.56986,0.206738,,0.429998,0.0175543,0.213916,1.12467,0.785606
23-Oct-2001,0.502385,0.0164497,0.00643905,2.57936,0.207829,0.330707,0.432384,,0.215044,1.12215,0.789749
24-Oct-2001,0.500591,0.0164136,0.00642993,2.57424,0.207416,0.329736,0.431904,0.0176106,0.214617,1.12395,0.788181
25-Oct-2001,0.500443,0.0164225,0.00641023,2.57724,0.207658,0.330514,0.431084,0.0175938,0.214867,1.12502,0.789099
26-Oct-2001,0.500164,,0.00642207,,0.207331,0.324874,0.431538,0.0175787,0.214529,1.12743,0.787859
29-Oct-2001,0.498442,0.0163578,0.00640534,,0.206538,0.321748,0.429347,0.0175111,0.213709,1.13677,0.784846
30-Oct-2001,0.495427,0.016297,0.00641191,2.56077,0.205772,0.324697,0.42787,0.0174905,0.212915,1.13693,0.781932
31-Oct-2001,0.493115,0.0163107,0.0064228,2.56239,0.205902,0.323572,0.429079,0.0174957,0.21305,1.1389,0.782426
1-Nov-2001,0.490661,0.0162634,0.00638144,2.55471,0.205432,0.321507,0.427679,0.0174472,0.212564,1.14348,0.780642
2-Nov-2001,0.49084,0.016285,0.0064148,,0.205662,0.325071,0.426335,0.0174746,0.212802,1.14445,0.781515
5-Nov-2001,0.492253,0.0163701,0.0064523,2.57108,0.206694,0.325054,0.432582,0.01758,0.21387,1.14006,0.785439
6-Nov-2001,0.491765,0.0163368,0.00644736,2.56531,0.206231,0.326597,0.429883,0.0175382,0.213391,1.14221,0.783677
7-Nov-2001,0.490447,0.0162896,0.0064684,2.55844,0.205678,0.32838,0.430147,0.0175077,0.212819,1.14548,0.781577
8-Nov-2001,0.49011,0.0163142,0.00647577,2.56524,0.206117,0.328688,0.431611,0.0175856,0.213273,1.14581,0.783244
9-Nov-2001,0.490238,0.0163525,0.00652606,,0.206687,0.329441,0.431118,0.0176548,0.213863,1.13814,0.785411
12-Nov-2001,,0.0163534,0.00651558,2.57034,0.206527,0.330794,0.429675,0.0176761,0.213697,1.14134,0.784802
13-Nov-2001,0.492815,0.0164008,0.00651691,2.5772,0.207255,0.332472,0.431473,0.0177476,0.21445,1.14016,0.787568
14-Nov-2001,0.496602,,0.0065026,2.58213,0.207998,0.333585,,0.017802,0.215219,1.13658,0.790391
15-Nov-2001,0.497777,0.0164488,0.00646377,2.58044,0.207861,0.331707,0.431813,0.0177771,0.215078,1.13426,0.789873
16-Nov-2001,0.497715,,0.00645525,,0.207927,0.329204,0.431572,0.0177755,0.215146,1.13098,0.790122
19-Nov-2001,0.500316,0.016526,0.00644512,2.58773,0.208618,0.329903,0.431711,0.0178318,0.215861,1.1265,0.79275
20-Nov-2001,0.496598,0.0164942,0.00643014,2.5804,0.208218,0.329033,0.429782,0.0178064,0.215447,1.12299,0.791229
21-Nov-2001,0.494618,0.016512,0.00642401,2.58318,0.208442,0.327644,0.431652,0.0178493,0.215679,1.12515,0.792081
22-Nov-2001,0.496314,0.0165317,0.00644362,2.58896,0.208909,0.324647,0.431959,0.0178989,0.216162,1.12203,0.793854
23-Nov-2001,0.497087,0.0165361,,,0.209051,0.326218,0.431572,0.0179176,0.216309,1.12327,0.794394
26-Nov-2001,0.495449,0.0165081,0.00638774,2.58298,0.20861,0.326164,0.432399,0.0179401,0.215852,1.12431,0.792718
27-Nov-2001,0.498119,0.0165569,0.00639202,,0.209053,0.328842,0.432656,0.018012,0.21631,1.11923,0.7944
28-Nov-2001,0.499737,0.0164986,0.00640983,2.58371,0.208404,0.329167,0.43216,0.0179536,0.215639,1.1213,0.791934
29-Nov-2001,0.498682,0.0164454,0.00641533,2.57686,0.207688,0.326143,0.431029,0.0179025,0.214898,1.12558,0.789214
30-Nov-2001,0.502507,,0.00637225,,0.207853,0.326086,0.431419,0.0179554,0.215069,1.12592,0.789841
3-Dec-2001,0.500803,0.016467,0.00638048,2.57702,0.207701,0.328926,0.430469,0.0179468,0.214912,1.1217,0.789265
4-Dec-2001,0.502279,0.0164734,0.00635601,2.57721,0.207825,0.326121,0.430091,0.0179342,0.21504,1.12411,0.789734
5-Dec-2001,0.502691,0.0164878,0.00636014,2.57784,0.207876,0.32628,0.430081,,0.215093,1.12391,0.789929
6-Dec-2001,0.50237,0.0165328,0.00635194,2.58295,0.208444,0.32931,0.432268,0.0180623,0.215681,1.12144,0.792087
7-Dec-2001,0.502705,0.0165228,0.00632717,,0.208014,0.329184,0.4318,0.0180465,0.215236,1.1279,0.790453
10-Dec-2001,0.501722,0.0165593,0.00629716,2.58358,0.208386,0.328902,0.432077,,0.215621,1.13269,0.791868
11-Dec-2001,0.501443,0.0165449,0.00628168,2.58133,0.208204,,0.43229,0.0180622,0.215433,1.13352,0.791177
12-Dec-2001,0.504309,0.0165122,0.00627142,2.57761,0.207749,0.330581,0.431179,0.018047,0.214961,1.1387,0.789446
13-Dec-2001,0.503196,0.0164758,0.00625583,2.5757,0.207595,0.331518,0.430765,0.0180554,0.214802,1.13998,0.78886
14-Dec-2001,0.503983,0.0164587,0.00618671,,0.207336,0.329293,0.430064,,0.214534,1.14408,0.787877
17-Dec-2001,0.502967,,0.00615761,,0.20709,0.329296,,0.0179659,0.21428,1.14736,0.786942
18-Dec-2001,0.501221,0.0164907,0.00614752,,,0.328574,0.428722,0.0179721,0.214682,1.14691,0.78842
19-Dec-2001,0.502024,0.0165366,0.00616448,2.58036,0.20797,0.329431,0.430416,0.0180348,0.21519,1.14378,0.790286
20-Dec-2001,0.501171,0.0165466,0.00614295,2.57902,0.208052,0.328217,0.430914,0.0180263,0.215275,1.14218,0.790598
21-Dec-2001,0.499921,0.0165623,0.00612428,,0.208467,0.325069,0.429922,0.0180286,0.215705,1.14786,0.792175
24-Dec-2001,0.500222,,,2.5966,0.209764,,0.433916,,0.217046,1.14273,0.797103
25-Dec-2001,,,0.00609406,2.59339,0.209764,,,0.0181119,0.217046,,0.797103
26-Dec-2001,,,0.00609575,,0.209822,,0.432506,0.0181037,0.217107,,0.797324
27-Dec-2001,0.499782,0.0165625,0.00607123,2.59355,0.209777,0.331017,0.430823,0.0180478,0.21706,1.15308,0.797152
28-Dec-2001,0.499134,0.0164754,0.00604263,,0.209584,0.33139,0.430497,0.0180075,0.21686,1.15393,0.796419
31-Dec-2001,0.499633,0.0165155,,,0.209399,0.330501,0.429884,,0.216669,1.15411,0.795716
1-Jan-2002,,,,,,,,,,,0.795716
2-Jan-2002,0.495545,0.0163906,,2.57976,0.208377,,0.428156,0.0179095,0.215611,1.14895,0.791831
3-Jan-2002,0.495601,0.0164016,,,0.208257,0.334,0.428117,0.0179462,0.215487,1.14354,0.791375
4-Jan-2002,0.496596,0.0164247,0.0060512,,0.208766,0.337039,0.429584,0.0180347,0.216014,1.14102,0.793312
7-Jan-2002,0.498153,0.0164974,0.00608561,2.59333,0.209473,0.341841,0.432326,0.0181577,0.216746,1.1421,0.795998
8-Jan-2002,0.499202,0.0164884,0.00603751,2.59172,0.209533,0.340268,0.430789,0.0180952,0.216808,1.14649,0.796227
9-Jan-2002,0.498101,0.0164645,0.00597886,2.58795,0.209229,0.342993,0.430046,,0.216493,1.14593,0.795069
10-Jan-2002,0.496557,0.0164366,0.00601618,2.58785,0.209221,0.339521,0.430751,,0.216484,1.14827,0.795038
11-Jan-2002,0.497699,0.0164207,0.00600623,,0.209191,0.338837,0.431017,0.018055,0.216453,1.14676,0.794925
14-Jan-2002,0.497132,0.0164077,,,0.208939,0.336048,0.431928,0.0180764,0.216193,1.15094,0.79397
15-Jan-2002,0.499456,0.016442,0.00602874,,0.208943,0.335498,0.433706,0.018078,0.216197,1.14826,0.793985
16-Jan-2002,0.500216,0.016512,0.00607304,,0.209919,0.336627,0.436566,0.0181844,0.217207,1.14549,0.797694
17-Jan-2002,0.495663,0.0165293,0.00604363,2.59698,0.210096,0.335313,0.436145,0.0181909,0.21739,1.14517,0.798364
18-Jan-2002,0.495216,0.0165434,0.00601116,,0.210232,0.337089,0.434956,0.0181883,0.217531,1.14704,0.798883
21-Jan-2002,0.49482,0.0165432,0.00603209,2.59595,0.210012,,,0.0181655,0.217303,1.14567,0.798046
22-Jan-2002,0.497288,0.0165656,0.00600667,2.59958,0.210471,,0.435567,0.0181432,0.217778,1.14186,0.799788
23-Jan-2002,0.498088,0.0165503,0.00596404,2.59664,0.210232,0.342761,0.434294,,0.217531,1.1416,0.798883
24-Jan-2002,0.500841,,0.00596763,2.60494,0.211144,0.3418,0.43594,0.0181473,0.218475,1.1415,0.802348
25-Jan-2002,0.501134,0.016662,0.00597754,,0.212046,0.344105,0.438635,0.0182616,0.219407,1.13815,0.805773
28-Jan-2002,0.500701,0.0167021,0.00603334,2.61924,0.212469,0.341805,0.43987,0.0183121,0.219845,1.13485,0.807381
29-Jan-2002,0.506914,0.0166673,0.00605252,2.6154,0.212157,0.341303,0.439943,0.0183139,0.219522,1.13714,0.806196
30-Jan-2002,0.505212,0.0165547,0.0060557,2.61115,0.211551,0.336309,0.438855,0.0182666,0.218896,1.13856,0.803894
31-Jan-2002,0.505637,0.0165732,0.00605813,2.61515,0.211875,0.333443,0.439479,0.0183145,0.219231,1.13772,0.805125
1-Feb-2002,0.507293,0.0166279,0.00600857,,0.212356,0.335248,0.439038,0.0183115,0.219728,1.13877,0.806951
4-Feb-2002,0.506025,0.0165878,0.00603702,2.61584,0.211931,0.335705,0.439307,0.0183023,0.219289,1.1406,0.805338
5-Feb-2002,0.502519,0.0164872,0.00607356,2.61003,0.211296,0.335984,0.438134,0.0182587,0.218632,1.14168,0.802925
6-Feb-2002,0.501501,0.016521,0.00601202,2.61154,0.211686,,0.438489,,0.219036,1.13816,0.804408
7-Feb-2002,0.503685,0.0165324,0.00601189,2.61441,0.211919,0.335122,0.43945,0.0183125,0.219276,1.13546,0.805292
8-Feb-2002,0.502833,0.0165035,0.00599198,,0.211375,0.335387,0.438466,0.0183105,0.218713,1.13777,0.803225
11-Feb-2002,0.504484,0.0164654,,2.60551,0.21106,0.33585,0.437478,0.018269,0.218388,1.14073,0.802029
12-Feb-2002,0.503802,0.0164638,0.00601614,2.60823,0.21104,0.336539,,0.0182919,0.218367,1.14358,0.801952
13-Feb-2002,0.503188,0.0164415,0.00601105,2.60309,0.210624,0.334275,,0.0182796,0.217936,1.14685,0.800371
14-Feb-2002,0.504223,0.0164796,0.00606057,2.61074,0.211243,0.336662,0.438886,0.0183681,0.218577,1.14476,0.802723
15-Feb-2002,0.504371,0.0164762,0.00604561,,0.211199,0.337394,0.439973,0.0184186,0.218531,1.14581,0.802555
18-Feb-2002,0.504068,0.0164788,0.00604615,2.60846,,0.338814,0.439223,,0.218386,1.14561,0.802022
19-Feb-2002,0.506071,0.0165206,0.00602483,,0.211551,0.338479,0.439406,0.01841,0.218895,1.14498,0.803893
20-Feb-2002,0.503921,0.0164813,0.00601491,2.60714,0.210918,0.337506,0.438426,0.0183516,0.21824,1.14685,0.801487
21-Feb-2002,0.504621,0.0165125,0.00599704,,0.211317,0.336539,0.43928,0.0183472,0.218653,1.14532,0.803003
22-Feb-2002,0.503872,0.016492,0.00598824,,0.211401,0.335628,0.438375,0.0183135,0.21874,1.14546,0.803323
25-Feb-2002,0.500877,0.0164218,0.00598883,,0.211106,0.335081,0.438123,,0.218435,1.14651,0.802204
26-Feb-2002,0.49909,0.0164862,0.00600832,,0.211588,0.336086,0.439051,,0.218934,1.14575,0.804034
27-Feb-2002,0.501091,0.0165381,0.00599408,,0.21208,0.337351,0.439185,0.018372,0.219443,1.14229,0.805904
28-Feb-2002,0.501898,0.0165006,0.00601491,2.6156,0.211946,0.337864,0.439028,0.0184208,0.219305,1.14109,0.805396
1-Mar-2002,0.503988,0.0164915,0.00601993,,0.211569,0.33887,0.439036,,0.218914,1.14243,0.803962
4-Mar-2002,0.506067,0.0165173,0.00605946,2.61234,0.211682,0.34243,0.439391,0.0184409,0.219031,1.13934,0.804393
5-Mar-2002,0.504945,0.016488,0.00606697,,0.211306,0.341741,0.43885,0.0184149,0.218642,1.14021,0.802964
6-Mar-2002,0.506585,0.0164687,0.00607365,2.60745,0.211059,0.339979,0.438961,0.0184137,0.218387,1.14024,0.802026
7-Mar-2002,0.504258,0.016377,0.00613996,2.59771,0.209971,0.342852,0.437631,0.0183934,0.21726,1.13476,0.797888
8-Mar-2002,0.502395,0.0163405,0.00624048,,0.209631,0.343094,0.437883,0.0184509,0.216909,1.13467,0.796597
11-Mar-2002,0.504147,0.0163897,0.00619363,2.60026,0.210176,0.34223,0.438035,0.0184203,0.217473,1.13427,0.798669
12-Mar-2002,0.504064,,0.00621456,2.60196,0.210314,0.341815,0.439286,0.0184981,0.217616,1.13102,0.799193
13-Mar-2002,0.501755,0.0163979,0.00618249,2.60262,0.210367,0.342821,0.438506,0.018481,0.217671,1.12851,0.799396
14-Mar-2002,0.499961,0.0163524,0.00618307,,0.209655,0.341899,0.436781,0.0184273,0.216933,1.12986,0.796688
15-Mar-2002,0.502002,0.0163432,0.00615919,,0.209493,0.344103,0.436636,0.0184081,0.216767,1.13409,0.796075
18-Mar-2002,0.503225,0.0164036,0.00612511,2.60437,0.210268,0.347973,0.4383,0.0184472,0.217568,1.13717,0.79902
19-Mar-2002,0.503518,0.0163661,0.00608099,2.59771,0.209874,0.347321,0.435876,0.0183541,0.217161,1.13894,0.797522
20-Mar-2002,0.506276,0.0164059,0.00604461,2.60258,0.210384,0.346326,0.437222,0.0184127,0.217688,1.13707,0.79946
21-Mar-2002,0.504501,0.0163583,,2.59752,0.209859,0.350685,0.436441,0.01841,0.217145,1.14189,0.797465
22-Mar-2002,0.50711,0.0163945,0.00604126,,0.210411,0.350368,0.437205,0.0184435,0.217716,1.14121,0.799561
25-Mar-2002,0.505386,,0.00603494,2.60651,0.210826,0.350979,0.437064,0.0184607,0.218145,1.14282,0.801138
26-Mar-2002,0.503729,0.0164476,0.00602545,2.60928,0.211049,0.349626,0.435389,0.0184935,0.218376,1.14275,0.801987
27-Mar-2002,0.502656,0.0164014,0.00603074,2.60568,0.210758,0.349265,0.433847,0.0184876,0.218075,1.14102,0.800882
28-Mar-2002,0.503322,0.0164353,0.00604859,2.60946,0.211064,0.351054,0.435301,0.0184896,0.218392,1.14147,0.802043
29-Mar-2002,,,0.00602088,,0.211048,,,0.0184291,0.218375,,0.801981
1-Apr-2002,0.499588,,0.00599656,2.60011,0.210274,0.352137,0.433014,0.0183502,0.217574,,0.799041
2-Apr-2002,0.502356,0.0163966,0.00599814,2.60526,0.210566,0.353267,0.433616,0.0183139,0.217877,1.15006,0.800152
3-Apr-2002,0.503197,0.016357,0.00602509,2.60323,0.210403,0.352193,,0.01829,0.217707,1.14805,0.79953
4-Apr-2002,0.501275,0.0163325,0.00602741,2.59933,0.210087,0.349908,0.433569,0.0183061,0.217381,1.14728,0.798331
5-Apr-2002,0.502489,0.0163563,0.00603936,,0.210265,0.350764,0.435189,0.0183368,0.217565,1.14602,0.799007
8-Apr-2002,0.501043,0.0163503,0.00607617,2.60057,0.210187,0.346162,0.435431,,0.217485,1.14607,0.798712
9-Apr-2002,0.500616,0.016334,0.00606743,2.60275,0.210364,0.347412,0.43466,0.0183589,0.217668,1.14488,0.799384
10-Apr-2002,0.500225,0.0162987,0.00611672,2.59764,0.209739,0.348412,0.434716,,0.217021,1.14562,0.797008
11-Apr-2002,0.503034,0.0163273,0.00607506,2.60128,0.210149,0.352008,0.435234,0.0183617,0.217445,1.14538,0.798567
12-Apr-2002,0.502903,0.0163228,0.00604474,,0.210134,0.354818,0.434445,0.0183296,0.21743,1.1473,0.79851
15-Apr-2002,0.502089,0.0163107,0.00606092,2.59917,0.209979,0.351085,0.434715,,0.217269,1.14693,0.79792
16-Apr-2002,0.505241,0.016316,0.00607212,2.60002,0.210047,0.350002,0.434786,,0.21734,1.14651,0.79818
17-Apr-2002,0.504931,0.0162393,0.00606572,2.59098,0.209188,0.350795,0.433952,,0.21645,1.14817,0.794913
18-Apr-2002,0.504677,0.0162442,0.00608379,2.59304,0.209122,0.354102,0.435075,0.0183525,0.216382,1.14773,0.794664
19-Apr-2002,0.504865,0.0162323,0.0060999,,0.208841,0.355174,0.435683,0.018338,0.216092,1.14905,0.793597
22-Apr-2002,0.505039,0.0162405,0.00610456,2.59194,0.209033,0.354984,0.436634,0.0183633,0.21629,1.14891,0.794325
